Time	Me-P1	Me-P2	Me-P3	Me-P4	Me-P5	Me-P6	Me-P7	Me-P8	Me-P9	Me-P10	Me-P11	Me-P12	Me-P13	Me-P14	Me-P15
10756.8030767857	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
10789.2030829648	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
10821.6030840179	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
10854.0030844438	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
10886.4031032919	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
10918.8031127859	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
10951.2031143551	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
10983.6031217723	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
11016.0031243037	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
11048.4031442267	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
11080.803146203	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0
11113.2031663976	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0
11145.6031659775	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0
11178.0031635023	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0
11210.4031591679	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0
11242.8031563704	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0
11275.2031678555	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0
11307.6031980253	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0
11340.0032075648	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0
11372.4032077998	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0
11404.8031967791	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0
11437.2032169899	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0
11469.6032292465	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0
11502.0032387691	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0
11534.4032449572	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0
11566.8032598871	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0
11599.2032597715	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0
11631.6032344321	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0
11664.0032708594	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0
11696.4032751283	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0
11728.8032732413	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0
11761.2032728181	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0
11793.6032708341	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0
11826.0033026964	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0
11858.403301439	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0
11890.8033073597	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0
11923.2033094842	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0
11955.6033250435	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0
11988.0033293583	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0
12020.4033398054	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0
12052.8033415462	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0
12085.2033473958	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0
12117.6033492565	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0
12150.0033525698	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0
12182.4033516549	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0
12214.8033448946	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0
12247.2033866288	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0
12279.6033935305	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0
12312.0033820356	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0
12344.4033978038	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0
12376.8033819441	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0
12409.2033944351	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0
12441.6034158972	0	0	0	4	0	1	0	2	0	0	0	0	0	0	0
12474.0034190752	0	0	0	4	0	1	0	2	0	0	0	0	0	0	0
12506.4034120744	0	0	0	4	0	1	0	2	0	0	0	0	0	0	0
12538.8034268748	0	0	0	4	0	1	0	2	0	0	0	0	0	0	0
12571.2034338006	0	0	0	4	0	1	0	2	0	0	0	0	0	0	0
12603.6034513427	0	0	0	4	0	1	0	2	0	0	0	0	0	0	0
12636.0034541753	0	0	0	4	0	1	0	2	0	0	0	0	0	0	0
12668.4034530454	0	0	0	4	0	1	0	2	0	0	0	0	0	0	0
12700.8034648542	0	0	0	4	0	1	0	2	0	0	0	0	0	0	0
12733.2034682909	0	0	0	4	0	1	0	2	0	0	0	0	0	0	0
12765.6034742301	0	0	0	4	0	1	0	2	0	0	0	0	0	0	0
12798.0034771588	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
12830.4034658967	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
12862.8034852964	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
12895.20349774	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
12927.6034985683	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
12960.0035044388	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
12992.4035087858	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
13024.8035151341	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
13057.2035245372	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
13089.6035311559	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
13122.0035361969	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
13154.4035465384	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
13186.8035391164	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
13219.203561165	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
13251.6035590335	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
13284.0035732392	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
13316.4035734081	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
13348.8035802657	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
13381.2035776843	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
13413.6035948468	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
13446.0036217869	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
13478.4036136754	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
13510.8036288139	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
13543.2036297917	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
13575.6036383856	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
13608.0036393127	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
13640.4036453139	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
13672.8036457714	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
13705.2036512998	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
13737.6036623103	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
13770.003664539	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
13802.4036739649	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
13834.8036704346	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0
13867.2036830861	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0
13899.6036838046	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0
13932.0036881455	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0
13964.403696466	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0
13996.8036843597	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0
14029.2037002949	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0
14061.6037023744	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0
14094.0037048976	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0
14126.4037196694	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0
14158.8037218825	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0
14191.2037214164	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0
14223.6037245207	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0
14256.0037319278	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0
14288.4037437887	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0
14320.8037534416	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0
14353.203749364	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0
14385.6037580138	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0
14418.0037607044	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0
14450.4037615384	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0
14482.8037642472	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0
14515.203776528	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0
14547.6037785361	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0
14580.0037853617	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0
14612.4037890826	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0
14644.8037908541	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0
14677.2037873109	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0
14709.6038027642	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0
14742.0038121847	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0
14774.4038204904	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0
14806.8038194712	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0
14839.2038351789	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0
14871.6038287597	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0
14904.0038306845	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0
14936.4038425841	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0
14968.8038385087	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0
15001.2038449962	0	0	0	7	0	0	0	2	0	0	0	0	0	0	0
15033.6038459675	0	0	0	7	0	0	0	2	0	0	0	0	0	0	0
15066.0038565749	0	0	0	7	0	0	0	2	0	0	0	0	0	0	0
15098.4038594503	0	0	0	7	0	0	0	2	0	0	0	0	0	0	0
15130.8038671044	0	0	0	7	0	0	0	2	0	0	0	0	0	0	0
15163.2038737006	0	0	0	7	0	1	0	2	0	0	0	0	0	0	0
15195.6038737464	0	0	0	7	0	1	0	2	0	0	0	0	0	0	0
15228.0039037555	0	0	0	7	0	1	0	2	0	0	0	0	0	0	0
15260.4039019897	0	0	0	7	0	1	0	2	0	0	0	0	0	0	0
15292.8038929986	0	0	0	7	0	1	0	2	0	0	0	0	0	0	0
15325.2039011605	0	0	0	7	0	1	0	2	0	0	0	0	0	0	0
15357.60391188	0	0	0	7	0	1	0	2	0	0	0	0	0	0	0
15390.0039084647	0	0	0	7	0	1	0	2	0	0	0	0	0	0	0
15422.4039324937	0	0	0	7	0	1	0	2	0	0	0	0	0	0	0
15454.8039372602	0	0	0	7	0	1	0	2	0	0	0	0	0	0	0
15487.2039404249	0	0	0	7	0	1	0	2	0	0	0	0	0	0	0
15519.6039486123	0	0	0	7	0	1	0	2	0	0	0	0	0	0	0
15552.0039444603	0	0	0	7	0	1	0	2	0	0	0	0	0	0	0
15584.4039644731	0	0	0	7	0	1	0	2	0	0	0	0	0	0	0
15616.8039631124	0	0	0	7	0	1	0	2	0	0	0	0	0	0	0
15649.2039615449	0	0	0	7	0	1	0	2	0	0	0	0	0	0	0
15681.6039693587	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
15714.003965433	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
15746.4039800118	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
15778.8039865846	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
15811.204004517	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
15843.6040097205	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
15876.0040228262	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
15908.4040280454	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
15940.8040406556	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
15973.204035754	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
16005.604049011	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
16038.0040625504	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
16070.4040623081	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
16102.8040655325	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
16135.2040690982	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
16167.6040762206	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
16200.0040862395	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
16232.4040889205	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
16264.8041055853	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
16297.2040993275	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
16329.6041154643	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
16362.0041179285	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
16394.4041173514	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
16426.8041338226	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
16459.2041318375	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
16491.6041282677	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
16524.0041280602	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
16556.4041351944	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
16588.8041375642	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
16621.2041467075	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
16653.604153753	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
16686.004153849	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
16718.4041634497	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
16750.8041712106	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
16783.2041784085	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
16815.6041851998	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
16848.0041914309	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
16880.4041926744	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
16912.8042102845	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
16945.2042150107	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
16977.6042155374	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
17010.0042176607	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
17042.4042253252	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
17074.8042217894	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
17107.2042400609	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
17139.6042405552	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
17172.0042545635	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
17204.4042506453	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
17236.8042657737	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
17269.2042626236	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
17301.6042655138	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
17334.0042657989	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
17366.4042806559	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
17398.8042789746	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
17431.2042860547	0	0	0	7	0	1	0	2	0	0	0	0	0	0	0
17463.6042887078	0	0	0	7	0	1	0	2	0	0	0	0	0	0	0
17496.0042933736	0	0	0	7	0	1	0	2	0	0	0	0	0	0	0
17528.4042839777	0	0	0	7	0	1	0	2	0	0	0	0	0	0	0
17560.8042891613	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
17593.2043084771	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
17625.604309465	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
17658.0043090943	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
17690.4043074681	0	0	0	5	0	1	0	2	0	0	0	0	0	0	0
17722.8043308215	0	0	0	5	0	1	0	2	0	0	0	0	0	0	0
17755.2043289555	0	0	0	5	0	1	0	2	0	0	0	0	0	0	0
17787.6043221277	0	0	0	5	0	1	0	2	0	0	0	0	0	0	0
17820.0043232778	0	0	0	5	0	1	0	2	0	0	0	0	0	0	0
17852.40434021	0	0	0	5	0	1	0	2	0	0	0	0	0	0	0
17884.8043410361	0	0	0	5	0	1	0	2	0	0	0	0	0	0	0
17917.2043482278	0	0	0	5	0	1	0	2	0	0	0	0	0	0	0
17949.6043615954	0	0	0	5	0	1	0	2	0	0	0	0	0	0	0
17982.0043606392	0	0	0	5	0	1	0	2	0	0	0	0	0	0	0
18014.4043691368	0	0	0	5	0	1	0	2	0	0	0	0	0	0	0
18046.8043939624	0	0	0	5	0	1	0	2	0	0	0	0	0	0	0
18079.2044001377	0	0	0	5	0	1	0	2	0	0	0	0	0	0	0
18111.6044101765	0	0	0	5	0	1	0	2	0	0	0	0	0	0	0
18144.0044102509	0	0	0	5	0	1	0	2	0	0	0	0	0	0	0
18176.4044118358	0	0	0	5	0	1	0	2	0	0	0	0	0	0	0
18208.8044266385	0	0	0	5	0	1	0	2	0	0	0	0	0	0	0
18241.2044266521	0	0	0	5	0	1	0	2	0	0	0	0	0	0	0
18273.6044241396	0	0	0	5	0	1	0	2	0	0	0	0	0	0	0
18306.0044180555	0	0	0	5	0	1	0	2	0	0	0	0	0	0	0
18338.4044298283	0	0	0	5	0	1	0	2	0	0	0	0	0	0	0
18370.8044439234	0	0	0	5	0	1	0	2	0	0	0	0	0	0	0
18403.2044465537	0	0	0	5	0	1	0	2	0	0	0	0	0	0	0
18435.6044481237	0	0	0	5	0	1	0	2	0	0	0	0	0	0	0
18468.0044470218	0	0	0	5	0	1	0	2	0	0	0	0	0	0	0
18500.4044490854	0	0	0	5	0	1	0	2	0	0	0	0	0	0	0
18532.8044917216	0	0	0	5	0	1	0	2	0	0	0	0	0	0	0
18565.2044883295	0	0	0	5	0	1	0	2	0	0	0	0	0	0	0
18597.6045061888	0	0	0	5	0	1	0	2	0	0	0	0	0	0	0
18630.0045095193	0	0	0	5	0	1	0	2	0	0	0	0	0	0	0
18662.4045137768	0	0	0	5	0	1	0	2	0	0	0	0	0	0	0
18694.8045148904	0	0	0	5	0	1	0	2	0	0	0	0	0	0	0
18727.2045078855	0	0	0	5	0	1	0	2	0	0	0	0	0	0	0
18759.6044920391	0	0	0	5	0	1	0	2	0	0	0	0	0	0	0
18792.0045376664	0	0	0	5	0	1	0	2	0	0	0	0	0	0	0
18824.4045367884	0	0	0	5	0	1	0	2	0	0	0	0	0	0	0
18856.8045281343	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
18889.2045454905	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
18921.6045415762	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
18954.0045480507	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0
18986.4045549797	0	0	0	6	0	1	0	1	0	0	0	0	0	0	0
19018.8045568477	0	0	0	6	0	1	0	1	0	0	0	0	0	0	0
19051.2045576373	0	0	0	6	0	1	0	1	0	0	0	0	0	0	0
19083.6045669362	0	0	0	6	0	1	0	1	0	0	0	0	0	0	0
19116.0045616938	0	0	0	6	0	1	0	1	0	0	0	0	0	0	0
19148.4045709593	0	0	0	6	0	1	0	1	0	0	0	0	0	0	0
19180.8045687367	0	0	0	6	0	1	0	1	0	0	0	0	0	0	0
19213.2045720888	0	0	0	6	0	1	0	1	0	0	0	0	0	0	0
19245.6045825273	0	0	0	6	0	1	0	1	0	0	0	0	0	0	0
19278.0045841545	0	0	0	7	0	1	0	1	0	0	0	0	0	0	0
19310.4045862333	0	0	0	7	0	1	0	1	0	0	0	0	0	0	0
19342.8045925993	0	0	0	7	0	1	0	1	0	0	0	0	0	0	0
19375.2045871131	0	0	0	7	0	1	0	1	0	0	0	0	0	0	0
19407.6045950694	0	0	0	7	0	1	0	1	0	0	0	0	0	0	0
19440.0046085988	0	0	0	7	0	1	0	1	0	0	0	0	0	0	0
19472.4046117159	0	0	0	7	0	1	0	1	0	0	0	0	0	0	0
19504.8046167679	0	0	0	7	0	2	0	1	0	0	0	0	0	0	0
19537.2046260298	0	0	0	7	0	2	0	1	0	0	0	0	0	0	0
19569.6046343801	0	0	0	7	0	2	0	1	0	0	0	0	0	0	0
19602.00463442	0	0	0	6	0	2	0	1	0	0	0	0	0	0	0
19634.4046427689	0	0	0	6	0	2	0	1	0	0	0	0	0	0	0
19666.8046438813	0	0	0	6	0	2	0	1	0	0	0	0	0	0	0
19699.2046425256	0	0	0	6	0	2	0	1	0	0	0	0	0	0	0
19731.604640315	0	0	0	6	0	2	0	1	0	0	0	0	0	0	0
19764.0046554214	0	0	0	6	0	2	0	1	0	0	0	0	0	0	0
19796.4046606781	0	0	0	6	0	2	0	1	0	0	0	0	0	0	0
19828.8046621017	0	0	0	6	0	2	0	1	0	0	0	0	0	0	0
19861.204660268	0	0	0	6	0	2	0	1	0	0	0	0	0	0	0
19893.6046630381	0	0	0	6	0	2	0	1	0	0	0	0	0	0	0
19926.0046798666	0	0	0	6	0	2	0	1	0	0	0	0	0	0	0
19958.4046853546	0	0	0	6	0	2	0	1	0	0	0	0	0	0	0
19990.8046871027	0	0	0	6	0	2	0	1	0	0	0	0	0	0	0
20023.2046779969	0	0	0	6	0	2	0	1	0	0	0	0	0	0	0
20055.6046828909	0	0	0	6	0	2	0	1	0	0	0	0	0	0	0
20088.0046954675	0	0	0	6	0	2	0	1	0	0	0	0	0	0	0
20120.4046952616	0	0	0	6	0	2	0	1	0	0	0	0	0	0	0
20152.8047075391	0	0	0	6	0	2	0	1	0	0	0	0	0	0	0
20185.2047142463	0	0	0	6	0	2	0	1	0	0	0	0	0	0	0
20217.604715027	0	0	0	6	0	2	0	1	0	0	0	0	0	0	0
20250.0047203276	0	0	0	6	0	2	0	1	0	0	0	0	0	0	0
20282.4047315763	0	0	0	6	0	2	0	1	0	0	0	0	0	0	0
20314.8047290021	0	0	0	6	0	2	0	1	0	0	0	0	0	0	0
20347.2047423644	0	0	0	6	0	2	0	1	1	0	0	0	0	0	0
20379.6047263003	0	0	0	6	0	2	0	1	1	0	0	0	0	0	0
20412.0047465925	0	0	0	6	0	2	0	1	1	0	0	0	0	0	0
20444.4047484435	0	0	0	6	0	2	0	1	1	0	0	0	0	0	0
20476.8047561528	0	0	0	6	0	2	0	1	1	0	0	0	0	0	0
20509.2047565891	0	0	0	5	0	2	0	1	1	0	0	0	0	0	0
20541.6047566436	0	0	0	5	0	2	0	1	1	0	0	0	0	0	0
20574.0047708353	0	0	0	5	0	2	0	1	1	0	0	0	0	0	0
20606.4047738196	0	0	0	5	0	2	0	1	1	0	0	0	0	0	0
20638.8047796793	0	0	0	5	0	2	0	1	1	0	0	0	0	0	0
20671.2047676788	0	0	0	5	0	2	0	1	1	0	0	0	0	0	0
20703.6047813135	0	0	0	5	0	2	0	1	1	0	0	0	0	0	0
20736.0047786528	0	0	0	5	0	2	0	1	1	0	0	0	0	0	0
20768.4048009135	0	0	0	5	0	2	0	1	1	0	0	0	0	0	0
20800.804805018	0	0	0	5	0	2	0	1	1	0	0	0	0	0	0
20833.2048168781	0	0	0	5	0	2	0	1	1	0	0	0	0	0	0
20865.604830634	0	0	0	5	0	2	0	1	1	0	0	0	0	0	0
20898.0048429184	0	0	0	5	0	2	0	1	1	0	0	0	0	0	0
20930.4048434683	0	0	0	5	0	2	0	1	1	0	0	0	0	0	0
20962.8048374081	0	0	0	5	0	2	0	1	1	0	0	0	0	0	0
20995.2048468034	0	0	0	5	0	2	0	1	1	0	0	0	0	0	0
21027.6048564357	0	0	0	5	0	2	0	1	1	0	0	0	0	0	0
21060.0048712259	0	0	0	5	0	2	0	1	1	0	0	0	0	0	0
21092.4048712811	0	0	0	5	0	2	0	1	1	0	0	0	0	0	0
21124.8048651257	0	0	0	5	0	2	0	1	1	0	0	0	0	0	0
21157.2048733505	0	0	0	5	0	2	0	1	1	0	0	0	0	0	0
21189.6048857797	0	0	0	5	0	2	0	1	1	0	0	0	0	0	0
21222.0048912073	0	0	0	5	0	2	0	1	1	0	0	0	0	0	0
21254.4048952142	0	0	0	5	0	2	0	1	1	0	0	0	0	0	0
21286.8049050923	0	0	0	5	0	2	0	1	1	0	0	0	0	0	0
21319.2049119007	0	0	0	5	0	2	0	1	1	0	0	0	0	0	0
21351.6049185381	0	0	0	5	0	2	0	1	1	0	0	0	0	0	0
21384.0049229357	0	0	0	5	0	2	0	1	1	0	0	0	0	0	0
21416.4049329163	0	0	0	5	0	2	0	1	1	0	0	0	0	0	0
21448.8049320793	0	0	0	5	0	2	0	1	1	0	0	0	0	0	0
21481.2049482893	0	0	0	5	0	2	0	1	1	0	0	0	0	0	0
21513.6049480474	0	0	0	5	0	2	0	1	1	0	0	0	0	0	0
21546.0049448184	0	0	0	6	0	2	0	1	1	0	0	0	0	0	0
